gene	gene_id	gene_name	WT_UN120	WT_EM30	WT_EM120	EDF1_ko_UN120	EDF1_ko_EM30	EDF1_ko_EM120
ENSG00000142686|C1orf216	ENSG00000142686	C1orf216	9.102566	9.023233666666668	12.599732000000001	9.200726333333334	8.219471	9.400829333333332
ENSG00000092853|CLSPN	ENSG00000092853	CLSPN	75.93854999999999	87.25322866666666	96.48977233333335	76.74023933333332	65.693397	90.66630100000002
ENSG00000134698|AGO4	ENSG00000134698	AGO4	8.590905999999999	9.277737	12.982607999999999	9.054650333333333	9.769264666666666	10.870443
ENSG00000092847|AGO1	ENSG00000092847	AGO1	27.07538866666667	27.860799	30.105209333333335	26.467493333333334	25.17819	26.194108666666665
ENSG00000126070|AGO3	ENSG00000126070	AGO3	15.957346000000001	16.157833333333333	23.68022266666667	16.541492	17.45277466666667	21.451516666666667
ENSG00000092850|TEKT2	ENSG00000092850	TEKT2	0.6498526666666666	0.7463756666666668	0.44371266666666664	0.5633063333333334	0.49363133333333337	0.34638166666666664
ENSG00000116863|ADPRHL2	ENSG00000116863	ADPRHL2	33.40229133333333	43.77909566666667	44.686213666666674	34.64953233333333	36.673897000000004	47.70928133333334
ENSG00000171812|COL8A2	ENSG00000171812	COL8A2	0.2461966666666667	0.5910276666666667	0.22809	0.6801103333333334	0.09664533333333332	0.13938933333333334
ENSG00000054116|TRAPPC3	ENSG00000054116	TRAPPC3	47.332278333333335	52.35871	51.542931333333335	45.862789666666664	48.429838	44.344703
ENSG00000116871|MAP7D1	ENSG00000116871	MAP7D1	24.705718	39.23840066666667	29.549773	32.725246	23.756527333333334	24.633457333333336
ENSG00000054118|THRAP3	ENSG00000054118	THRAP3	90.16333233333334	110.19945766666666	104.45446566666665	104.44659899999999	94.56486366666667	105.58150533333334
ENSG00000214193|SH3D21	ENSG00000214193	SH3D21	1.7341696666666666	2.4224376666666667	2.980928666666667	1.873225	1.5451126666666666	1.6869040000000002
ENSG00000142694|EVA1B	ENSG00000142694	EVA1B	1.0072333333333334	1.1182286666666665	0.9118216666666666	1.2609273333333333	0.8303483333333332	0.844706
ENSG00000196182|STK40	ENSG00000196182	STK40	14.283156666666665	17.829859333333335	17.992795	19.041390000000003	16.509206333333335	16.620711333333333
ENSG00000181817|LSM10	ENSG00000181817	LSM10	43.34614833333333	43.44485733333334	49.029269666666664	39.65706166666667	52.954492666666674	45.40327133333333
ENSG00000116885|OSCP1	ENSG00000116885	OSCP1	5.603408999999999	5.080058	7.425145666666668	6.456346333333333	9.716147999999999	7.542217666666666
ENSG00000116898|MRPS15	ENSG00000116898	MRPS15	128.78482533333332	126.37001399999998	132.3613366666667	135.36106500000002	140.62235133333334	124.91456666666666
ENSG00000119535|CSF3R	ENSG00000119535	CSF3R	0.22938100000000003	0.31170633333333336	0.30376600000000004	0.11470766666666667	0.08494866666666667	0.022743
ENSG00000163873|GRIK3	ENSG00000163873	GRIK3	1.7209033333333332	1.8078453333333335	2.1690643333333335	2.1329759999999998	2.1700703333333333	1.8304066666666667
ENSG00000163874|ZC3H12A	ENSG00000163874	ZC3H12A	2.2701986666666665	3.715564666666667	3.098748666666667	2.082391	2.7764163333333336	2.569189
ENSG00000163875|MEAF6	ENSG00000163875	MEAF6	109.582194	111.613016	116.33191833333335	124.32336966666666	140.435129	127.18395066666666
ENSG00000163877|SNIP1	ENSG00000163877	SNIP1	12.697001	16.529303666666667	21.645314666666668	12.995427333333334	15.778604	20.218996000000004
ENSG00000163879|DNALI1	ENSG00000163879	DNALI1	0.08166499999999999	0.10776733333333334	0.09241633333333332	0.21247366666666667	0.10984233333333333	0.10972433333333335
ENSG00000134697|GNL2	ENSG00000134697	GNL2	127.689275	155.95007333333334	141.82961033333333	141.71622966666666	130.425717	153.5524243333334
ENSG00000169218|RSPO1	ENSG00000169218	RSPO1	0.11180066666666666	0.3581766666666666	0.13262866666666667	0.20368633333333333	0.107049	0.07871433333333333
ENSG00000116922|C1orf109	ENSG00000116922	C1orf109	46.839397	59.06418500000001	64.22374233333333	45.698283333333336	50.549160666666666	70.71634633333332
ENSG00000134690|CDCA8	ENSG00000134690	CDCA8	44.12556333333333	55.24036233333334	60.995583	54.672622666666676	56.473469333333334	53.46777266666667
ENSG00000183317|EPHA10	ENSG00000183317	EPHA10	0.8966223333333333	1.4108976666666668	1.435223	2.341561	1.8064256666666665	1.8800406666666667
ENSG00000185090|MANEAL	ENSG00000185090	MANEAL	28.058632	32.749597	39.08684933333334	39.05265933333333	42.123489000000006	36.65026433333333
ENSG00000196449|YRDC	ENSG00000196449	YRDC	21.227818000000003	22.901042	35.038458999999996	22.297625666666665	31.11197766666666	25.45322
ENSG00000197982|C1orf122	ENSG00000197982	C1orf122	32.98584433333334	24.360219333333333	35.885409333333335	33.90091833333333	40.50736666666667	35.306665333333335
ENSG00000188786|MTF1	ENSG00000188786	MTF1	10.249043	13.045743	17.714818666666662	9.925746666666667	10.581197666666666	13.443278666666666
ENSG00000204084|INPP5B	ENSG00000204084	INPP5B	9.293661333333333	12.942980666666665	14.867820666666667	12.092459999999997	12.700783	14.453398333333332
ENSG00000183431|SF3A3	ENSG00000183431	SF3A3	167.27002766666666	184.92660800000002	153.44702799999996	161.862751	132.50433766666666	154.41692733333335
ENSG00000183386|FHL3	ENSG00000183386	FHL3	5.373786	4.840531666666666	7.121231000000001	3.9448926666666666	5.710954666666666	5.618017333333334
ENSG00000183520|UTP11	ENSG00000183520	UTP11	130.02104433333332	139.69381533333333	128.46592366666667	143.4773766666667	117.73668933333333	126.14188833333333
ENSG00000185668|POU3F1	ENSG00000185668	POU3F1	0.457133	0.5952706666666666	0.7595486666666665	0.41097433333333333	0.6396603333333334	0.6899386666666666
ENSG00000116954|RRAGC	ENSG00000116954	RRAGC	19.90779333333333	24.865355333333337	26.960441666666668	25.871249333333328	25.65830133333333	26.666191666666666
ENSG00000214114|MYCBP	ENSG00000214114	MYCBP	70.22569233333333	44.62664166666667	60.16271866666667	48.772671	56.45951	61.042322000000006
ENSG00000274944|AL139260.3	ENSG00000274944	AL139260.3	1.5195746666666665	19.39820466666667	9.673630000000001	14.039137666666669	2.9093326666666663	1.640010666666667
ENSG00000131233|GJA9	ENSG00000131233	GJA9	0.02158166666666667	0.0	0.0	0.09433000000000001	0.0	0.04037866666666667
ENSG00000158315|RHBDL2	ENSG00000158315	RHBDL2	0.088327	0.065981	0.14613066666666666	0.10005766666666667	0.03496633333333333	0.04600766666666667
ENSG00000174574|AKIRIN1	ENSG00000174574	AKIRIN1	117.66126366666667	95.314662	174.05524033333333	107.70374066666666	118.60976633333333	132.464523
ENSG00000168653|NDUFS5	ENSG00000168653	NDUFS5	1034.5970786666667	999.4196040000002	797.0551230000001	1020.7845306666667	920.5809663333333	902.7473060000001
ENSG00000127603|MACF1	ENSG00000127603	MACF1	82.60987966666667	84.52689866666667	95.648986	80.97539066666666	70.17609566666667	71.52480066666668
ENSG00000183682|BMP8A	ENSG00000183682	BMP8A	0.255234	0.38860100000000003	0.2771746666666666	0.3086233333333333	0.1740516666666667	0.19934133333333334
ENSG00000090621|PABPC4	ENSG00000090621	PABPC4	240.66769866666667	491.3691523333334	413.2193986666667	330.41681933333336	246.8402156666667	220.462462
ENSG00000163909|HEYL	ENSG00000163909	HEYL	2.3508556666666665	2.893665666666667	3.4807916666666667	2.2621670000000003	2.282829	2.131769333333333
ENSG00000116981|NT5C1A	ENSG00000116981	NT5C1A	0.523212	0.32663966666666666	0.3603416666666666	0.713507	0.5550746666666666	0.3003563333333333
ENSG00000116983|HPCAL4	ENSG00000116983	HPCAL4	0.6651236666666667	0.6519666666666667	0.764206	0.8855593333333333	0.7629830000000001	0.6188736666666667
ENSG00000084072|PPIE	ENSG00000084072	PPIE	47.730917999999996	68.60545166666667	67.250047	66.71236166666667	69.84731233333333	62.25998433333334
ENSG00000116985|BMP8B	ENSG00000116985	BMP8B	2.749760333333333	3.6093810000000004	3.4650103333333337	3.388632	2.8532623333333333	2.8385843333333334
ENSG00000198754|OXCT2	ENSG00000198754	OXCT2	2.1189510000000005	2.600527666666667	2.2081546666666667	1.8223676666666666	1.4611349999999999	1.3848713333333336
ENSG00000043514|TRIT1	ENSG00000043514	TRIT1	27.62529866666667	43.301659666666666	55.07746333333333	27.717428333333334	39.804291666666664	53.29774066666667
ENSG00000116990|MYCL	ENSG00000116990	MYCL	2.1947766666666664	2.432726	2.5560620000000003	1.7616596666666666	1.5475923333333332	1.4380216666666668
ENSG00000168389|MFSD2A	ENSG00000168389	MFSD2A	9.086981333333334	12.036336	13.877715333333333	10.088336333333332	12.318755333333334	10.216100333333333
ENSG00000131236|CAP1	ENSG00000131236	CAP1	156.24847633333334	301.175442	201.205455	214.18923133333337	179.78732366666668	147.990511
ENSG00000131238|PPT1	ENSG00000131238	PPT1	105.51853866666666	93.674101	120.12446699999998	104.596363	121.13956900000001	94.90965
ENSG00000117000|RLF	ENSG00000117000	RLF	35.07597533333333	35.53616266666667	56.466168	31.62267966666667	34.73359866666667	54.569836
ENSG00000188800|TMCO2	ENSG00000188800	TMCO2	0.095178	0.21468533333333337	0.0	0.49853499999999995	0.0	0.06106033333333333
ENSG00000084073|ZMPSTE24	ENSG00000084073	ZMPSTE24	118.22484733333334	152.08599833333335	121.69887966666666	124.79940800000001	108.05771333333333	118.921065
ENSG00000049089|COL9A2	ENSG00000049089	COL9A2	0.5839183333333332	0.8777963333333334	1.000046	1.4664446666666666	0.893402	1.0666606666666667
ENSG00000084070|SMAP2	ENSG00000084070	SMAP2	19.092542000000005	22.227673	27.959106333333338	21.645340333333337	20.775330333333333	20.32335266666667
ENSG00000187801|ZFP69B	ENSG00000187801	ZFP69B	7.151234333333334	7.294081000000001	10.168023	8.494444333333332	7.641759999999999	11.566245333333333
ENSG00000187815|ZFP69	ENSG00000187815	ZFP69	7.704866	7.961934666666667	12.631233666666668	10.746079	10.585683666666666	13.866015333333335
ENSG00000164002|EXO5	ENSG00000164002	EXO5	20.371559666666666	22.92869966666667	30.680640666666665	20.44219166666667	23.333231333333334	30.830175
ENSG00000117010|ZNF684	ENSG00000117010	ZNF684	14.383381	19.899953	24.136375333333337	15.090267333333335	19.295808	28.423229000000003
ENSG00000117016|RIMS3	ENSG00000117016	RIMS3	0.8180943333333334	1.4925873333333335	1.0198036666666666	1.9261533333333336	1.4863276666666667	0.7094336666666669
ENSG00000066136|NFYC	ENSG00000066136	NFYC	93.189619	101.76289766666666	123.03887466666667	112.44449833333334	107.064985	114.49860066666668
ENSG00000117013|KCNQ4	ENSG00000117013	KCNQ4	1.1816596666666668	1.4261446666666666	2.067575666666667	1.4338343333333334	1.0737076666666667	1.069993
ENSG00000179862|CITED4	ENSG00000179862	CITED4	0.7147673333333334	0.8310019999999999	1.0996093333333334	0.5472413333333334	0.25375533333333333	0.21408866666666662
ENSG00000171793|CTPS1	ENSG00000171793	CTPS1	149.656366	156.48941866666667	190.86573200000007	168.866709	187.190644	191.282462
ENSG00000171790|SLFNL1	ENSG00000171790	SLFNL1	0.12316366666666667	0.21737099999999998	0.137914	0.16127133333333335	0.11533133333333334	0.05035166666666666
ENSG00000010803|SCMH1	ENSG00000010803	SCMH1	15.818149	16.989681333333333	22.762725666666668	19.49468733333333	25.079937	21.024913333333334
ENSG00000204060|FOXO6	ENSG00000204060	FOXO6	0.7934519999999999	1.7265426666666668	2.3321443333333334	2.020664333333333	1.4695523333333333	1.225925
ENSG00000127129|EDN2	ENSG00000127129	EDN2	0.10687633333333334	0.260308	0.04208566666666666	0.26272466666666666	0.03861966666666666	0.03841666666666667
ENSG00000127124|HIVEP3	ENSG00000127124	HIVEP3	0.9986493333333334	1.177433	1.5646826666666669	1.2043983333333332	0.9142006666666666	1.1502056666666667
ENSG00000284895|AC119676.1	ENSG00000284895	AC119676.1	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000044012|GUCA2B	ENSG00000044012	GUCA2B	0.0	0.118596	0.065699	0.31046633333333334	0.22434033333333334	0.03056033333333333
ENSG00000197273|GUCA2A	ENSG00000197273	GUCA2A	0.0	0.0	0.10562066666666665	0.0	0.0	0.056938666666666665
ENSG00000198815|FOXJ3	ENSG00000198815	FOXJ3	45.66484433333334	47.472431	59.86546533333333	40.16835566666667	43.67494733333334	54.187090000000005
ENSG00000177181|RIMKLA	ENSG00000177181	RIMKLA	3.1661033333333335	2.6572566666666666	3.2415093333333336	2.946187	3.374435333333333	3.6303753333333333
ENSG00000066185|ZMYND12	ENSG00000066185	ZMYND12	0.15963400000000003	0.04387366666666667	0.03469566666666666	0.24632266666666666	0.2721823333333333	0.235903
ENSG00000127125|PPCS	ENSG00000127125	PPCS	45.525343	63.067588666666666	67.23841	49.92953833333333	44.72601533333333	67.03456933333332
ENSG00000186409|CCDC30	ENSG00000186409	CCDC30	1.7212086666666666	2.346151666666667	2.648182333333333	1.772894	2.6011400000000005	2.924023
ENSG00000171960|PPIH	ENSG00000171960	PPIH	195.68673766666666	150.813115	160.04141766666666	139.563665	201.302898	195.45118833333333
ENSG00000065978|YBX1	ENSG00000065978	YBX1	1281.1505829999999	1497.9920140000002	1164.7185396666669	1658.2337653333334	1382.5799593333334	1209.234241666667
ENSG00000164007|CLDN19	ENSG00000164007	CLDN19	0.11439166666666667	0.19822700000000001	0.03705866666666667	0.147449	0.03486533333333333	0.08439233333333333
ENSG00000117385|P3H1	ENSG00000117385	P3H1	18.95023266666667	22.30047	23.939801666666668	23.187266333333337	23.193713000000002	23.14240166666667
ENSG00000164008|C1orf50	ENSG00000164008	C1orf50	4.529592	4.769748333333333	6.256477	5.4011336666666665	4.53746	5.379278666666667
ENSG00000283580|AC098484.3	ENSG00000283580	AC098484.3	0.9136506666666667	2.1018516666666667	5.116977333333334	1.771111333333333	3.5142919999999997	3.806895666666667
ENSG00000274386|TMEM269	ENSG00000274386	TMEM269	1.1060316666666667	1.0697856666666665	1.1381536666666667	0.8524286666666666	0.7473483333333334	0.978253
ENSG00000177868|SVBP	ENSG00000177868	SVBP	40.30096066666666	44.51655066666667	36.01755933333334	45.80535100000001	32.888899	39.31274366666667
ENSG00000164010|ERMAP	ENSG00000164010	ERMAP	4.274577999999999	4.472937666666667	4.4144646666666665	6.139420333333334	7.137166666666666	5.529956333333335
ENSG00000164011|ZNF691	ENSG00000164011	ZNF691	10.322968333333334	16.334382	18.42083166666667	14.135292666666667	14.97172066666667	21.231137333333333
ENSG00000117394|SLC2A1	ENSG00000117394	SLC2A1	30.859593333333336	36.89552066666666	59.282276333333336	34.721184	39.40761	36.85016233333334
ENSG00000186973|FAM183A	ENSG00000186973	FAM183A	1.139155	0.7922466666666667	0.644266	1.5267116666666665	1.1908906666666665	0.9224296666666666
ENSG00000117395|EBNA1BP2	ENSG00000117395	EBNA1BP2	177.332238	176.96944500000004	166.68366066666667	197.62357400000005	187.64565166666668	173.54901966666668
ENSG00000243710|CFAP57	ENSG00000243710	CFAP57	0.42942600000000003	0.251292	0.43553833333333336	0.669866	0.4074606666666667	0.6779099999999999
ENSG00000179178|TMEM125	ENSG00000179178	TMEM125	0.08304399999999998	0.4214446666666667	0.12340333333333332	0.263616	0.144688	0.145922
ENSG00000253313|C1orf210	ENSG00000253313	C1orf210	0.07221733333333334	0.273556	0.129419	0.330897	0.023195666666666667	0.05567166666666667
ENSG00000066056|TIE1	ENSG00000066056	TIE1	0.05838333333333334	0.32961	0.152987	0.09330866666666666	0.029096333333333335	0.053789000000000003
ENSG00000117400|MPL	ENSG00000117400	MPL	0.2400793333333333	0.09531266666666667	0.061634333333333326	0.017292	0.035290666666666665	0.05513966666666667
ENSG00000117399|CDC20	ENSG00000117399	CDC20	115.73694133333333	130.84785033333333	117.01275066666665	106.09418033333333	98.05639133333334	92.14776199999999
ENSG00000066322|ELOVL1	ENSG00000066322	ELOVL1	23.520863000000002	35.293792	29.646727666666663	26.99621266666667	24.789721	23.281836
ENSG00000159479|MED8	ENSG00000159479	MED8	48.59164933333333	62.475261666666675	56.00015400000001	49.83674033333333	48.33413166666667	52.18724766666667
ENSG00000198198|SZT2	ENSG00000198198	SZT2	11.059109333333334	11.861156	15.262214	11.737996	10.85058	13.271572666666666
ENSG00000178922|HYI	ENSG00000178922	HYI	18.336780666666666	19.177055	19.551708666666666	22.685182666666662	26.831560666666665	22.40733366666667
ENSG00000142949|PTPRF	ENSG00000142949	PTPRF	43.70060266666667	55.326690000000006	32.45874700000001	59.06911	51.42826066666667	30.881926666666672
ENSG00000066135|KDM4A	ENSG00000066135	KDM4A	38.84678133333333	42.91390933333333	52.314041333333336	40.19921633333334	46.23640566666666	46.840683000000006
ENSG00000284989|AL451062.3	ENSG00000284989	AL451062.3	0.016740333333333333	0.0	0.12251266666666667	0.029599666666666666	0.09018866666666665	0.05796400000000001
ENSG00000126091|ST3GAL3	ENSG00000126091	ST3GAL3	8.467011333333334	6.524019666666667	10.141173666666665	8.694491666666666	9.401176666666666	8.814014000000002
ENSG00000117407|ARTN	ENSG00000117407	ARTN	1.030515	1.614806	0.830512	1.4900596666666666	0.9835900000000001	0.47078333333333333
ENSG00000117408|IPO13	ENSG00000117408	IPO13	9.600375000000001	11.398450000000002	13.669218999999998	12.081899666666667	11.278696000000002	12.216633666666667
ENSG00000132768|DPH2	ENSG00000132768	DPH2	43.000723666666666	54.88694133333334	52.178936	49.77669633333333	39.734075999999995	45.94820666666667
ENSG00000117410|ATP6V0B	ENSG00000117410	ATP6V0B	58.714429	75.35566533333333	85.16888266666668	67.25306933333333	78.26615033333333	53.311407333333335
ENSG00000117411|B4GALT2	ENSG00000117411	B4GALT2	21.310914666666665	37.227262333333336	30.129109333333332	36.168205666666665	31.20905466666667	22.506097999999998
ENSG00000159214|CCDC24	ENSG00000159214	CCDC24	1.3467893333333334	2.3895156666666666	1.6401873333333334	2.7482706666666665	1.4613720000000001	1.2815853333333334
ENSG00000196517|SLC6A9	ENSG00000196517	SLC6A9	4.324839333333334	5.515621666666667	5.1696159999999995	8.958866666666667	8.146822666666667	6.677521
ENSG00000171872|KLF17	ENSG00000171872	KLF17	0.09428566666666667	0.015340666666666667	0.04405866666666666	0.07186433333333332	0.103693	0.07489833333333333
ENSG00000283039|KLF18	ENSG00000283039	KLF18	0.054553	0.044632000000000005	0.02851266666666667	0.08840333333333333	0.03967199999999999	0.013796333333333332
ENSG00000178028|DMAP1	ENSG00000178028	DMAP1	26.42283466666667	25.72563166666667	31.095681333333335	23.130624	25.404020333333335	24.909936
ENSG00000117419|ERI3	ENSG00000117419	ERI3	39.859272000000004	58.487628	51.39244166666666	55.982923333333325	59.274504	44.82976033333333
ENSG00000187147|RNF220	ENSG00000187147	RNF220	37.673234	69.76439533333334	47.39226166666666	62.557999333333335	51.48823333333333	42.16535233333333
ENSG00000126106|TMEM53	ENSG00000126106	TMEM53	4.005284666666667	3.308947	4.203631666666667	3.4413776666666664	4.5580853333333335	3.2148023333333335
ENSG00000198520|ARMH1	ENSG00000198520	ARMH1	0.46096000000000004	0.530928	0.23312533333333332	0.3582803333333333	0.2359676666666667	0.17194333333333334
ENSG00000142945|KIF2C	ENSG00000142945	KIF2C	46.05654066666667	58.90668033333333	65.84547466666668	47.126136666666675	56.139072999999996	48.85423333333333
ENSG00000142937|RPS8	ENSG00000142937	RPS8	2432.7259393333334	2643.9967896666662	2272.1952946666665	2385.6970509999996	2272.6995273333337	1938.4133773333333
ENSG00000142959|BEST4	ENSG00000142959	BEST4	0.16319033333333333	0.34653333333333336	0.092532	0.3170076666666667	0.06876133333333334	0.066417
ENSG00000173846|PLK3	ENSG00000173846	PLK3	2.032923333333333	3.0154929999999998	4.778290000000001	2.130284666666667	3.053008333333333	4.101402666666667
ENSG00000188396|TCTEX1D4	ENSG00000188396	TCTEX1D4	0.16597966666666666	0.647625	0.155925	0.5072720000000001	0.09225033333333334	0.2771073333333333
ENSG00000222009|BTBD19	ENSG00000222009	BTBD19	0.296337	0.48913333333333336	0.467894	0.5197823333333333	0.22547233333333336	0.1635236666666667
ENSG00000117425|PTCH2	ENSG00000117425	PTCH2	3.1290786666666666	2.3353746666666666	3.242201	2.3842510000000003	2.1175093333333335	2.3683986666666663
ENSG00000070785|EIF2B3	ENSG00000070785	EIF2B3	74.96820666666666	70.90335333333333	75.71446033333335	72.1627	75.450191	80.11812133333335
ENSG00000126107|HECTD3	ENSG00000126107	HECTD3	14.198793	17.061794000000003	16.900457999999997	14.145622333333334	12.560725666666665	13.551655666666667
ENSG00000126088|UROD	ENSG00000126088	UROD	66.69846833333334	97.33934199999999	91.10579633333333	97.42962533333333	104.33765800000003	77.51134866666666
ENSG00000162415|ZSWIM5	ENSG00000162415	ZSWIM5	2.2891136666666667	2.805588333333333	3.137916333333333	3.1791886666666667	3.4087523333333336	3.2472893333333332
ENSG00000186603|HPDL	ENSG00000186603	HPDL	0.08165433333333334	0.16696566666666668	0.13914733333333332	0.2621086666666667	0.07519566666666666	0.06927
ENSG00000132781|MUTYH	ENSG00000132781	MUTYH	8.016000666666669	12.026349666666666	11.346623666666668	13.348725	14.214582000000002	12.508486333333332
ENSG00000132773|TOE1	ENSG00000132773	TOE1	30.686385	42.65368933333333	54.885135	30.39581366666667	36.15790966666666	56.718422333333336
ENSG00000070759|TESK2	ENSG00000070759	TESK2	3.7190930000000004	4.511790333333334	5.5008789999999985	2.632149666666667	3.064098	3.1426303333333334
ENSG00000280670|CCDC163	ENSG00000280670	CCDC163	1.710616	1.9592183333333335	2.9873663333333336	2.475201333333333	2.2469379999999997	2.5800773333333336
ENSG00000132763|MMACHC	ENSG00000132763	MMACHC	13.120104666666668	13.485902333333334	13.320193999999999	11.503949	14.768810333333334	13.431760666666667
ENSG00000117450|PRDX1	ENSG00000117450	PRDX1	1206.9568886666668	951.6490016666668	1125.8108123333334	1050.349123	1162.5556523333335	1064.4512606666665
ENSG00000117448|AKR1A1	ENSG00000117448	AKR1A1	33.30518	50.47453266666667	49.24721533333334	40.420093	44.396876	35.18221233333333
ENSG00000132780|NASP	ENSG00000132780	NASP	505.0701240000001	459.83208333333323	432.3863393333333	446.6775686666667	437.30638833333336	500.6562193333334
ENSG00000159588|CCDC17	ENSG00000159588	CCDC17	0.7381693333333335	0.572969	0.126257	0.099756	0.05883866666666666	0.1462183333333333
ENSG00000159592|GPBP1L1	ENSG00000159592	GPBP1L1	46.074604333333326	45.57136866666667	50.43289033333334	45.098470666666664	48.67877066666667	46.73510166666667
ENSG00000159596|TMEM69	ENSG00000159596	TMEM69	31.047974333333332	29.621871000000002	36.206325	26.006585666666666	34.05328766666667	29.608582666666667
ENSG00000197429|IPP	ENSG00000197429	IPP	9.654467	13.659042999999999	13.669108333333334	16.408548666666665	16.119934	15.796431666666669
ENSG00000086015|MAST2	ENSG00000086015	MAST2	15.77311566666667	14.986771333333332	20.883356333333335	16.043315000000003	16.635084666666668	16.294177666666666
ENSG00000117461|PIK3R3	ENSG00000117461	PIK3R3	20.714555000000004	21.66204433333333	40.40975433333333	26.624278333333336	25.554834333333336	43.110946333333345
ENSG00000278139|AL358075.4	ENSG00000278139	AL358075.4	3.0326159999999995	2.5564990000000005	0.49166099999999996	4.615276333333333	1.5637206666666668	4.018410333333333
ENSG00000117472|TSPAN1	ENSG00000117472	TSPAN1	0.21083066666666664	0.27860533333333337	0.09828533333333334	0.15339433333333333	0.11911266666666669	0.06449366666666667
ENSG00000250719|P3R3URF	ENSG00000250719	P3R3URF	0.12427266666666666	0.0	0.0	0.0	0.0	0.14035733333333333
ENSG00000085998|POMGNT1	ENSG00000085998	POMGNT1	18.120335	20.578055333333335	20.814759666666664	24.97505166666667	23.999305333333336	20.206624
ENSG00000171357|LURAP1	ENSG00000171357	LURAP1	1.3395523333333337	2.3084656666666667	1.4460906666666666	2.4604696666666666	1.5631933333333334	1.6888213333333333
ENSG00000085999|RAD54L	ENSG00000085999	RAD54L	23.388913666666667	37.86531133333333	46.25372933333333	33.77008	35.999606	34.592615333333335
ENSG00000132128|LRRC41	ENSG00000132128	LRRC41	40.800159666666666	48.52180766666667	54.099786333333334	57.812169000000004	62.972848666666664	53.499383
ENSG00000173660|UQCRH	ENSG00000173660	UQCRH	1213.9291153333334	808.3244309999999	780.2412666666668	695.039625	834.3218863333336	920.6883459999999
ENSG00000117481|NSUN4	ENSG00000117481	NSUN4	24.127390666666667	27.906881333333335	42.46602733333333	23.652895	29.069655666666666	32.818890333333336
ENSG00000117480|FAAH	ENSG00000117480	FAAH	3.7991493333333337	5.702303	6.09197	6.113547999999999	5.9077313333333334	5.289122666666667
ENSG00000197587|DMBX1	ENSG00000197587	DMBX1	0.49415000000000003	0.8090153333333333	0.5875793333333333	0.7572303333333332	0.4558856666666667	0.3546066666666667
ENSG00000282881|TMEM275	ENSG00000282881	TMEM275	0.21720933333333337	0.31657433333333335	0.34126199999999995	0.2515526666666667	0.137028	0.1477786666666667
ENSG00000162456|KNCN	ENSG00000162456	KNCN	0.189615	0.6180216666666666	0.2855343333333334	0.6268606666666666	0.134715	0.035289666666666664
ENSG00000079277|MKNK1	ENSG00000079277	MKNK1	35.58843266666667	37.36652	38.123045333333344	33.06893933333333	30.59103	29.404800333333338
ENSG00000142961|MOB3C	ENSG00000142961	MOB3C	0.7725453333333333	1.0918203333333334	0.871452	0.9496550000000002	0.758506	0.6161173333333333
ENSG00000123472|ATPAF1	ENSG00000123472	ATPAF1	116.050087	118.17461266666665	113.57125133333334	123.12105566666666	111.43199833333331	106.65935866666666
ENSG00000186118|TEX38	ENSG00000186118	TEX38	0.149342	0.23874166666666666	0.3166086666666667	0.10492733333333333	0.107726	0.10311599999999999
ENSG00000159658|EFCAB14	ENSG00000159658	EFCAB14	32.77570033333333	36.200855	36.128650666666665	27.400989666666664	29.92266066666667	29.51365633333333
ENSG00000142973|CYP4B1	ENSG00000142973	CYP4B1	0.03758733333333333	0.11573166666666668	0.0	0.11276333333333333	0.017270666666666667	0.058551
ENSG00000187048|CYP4A11	ENSG00000187048	CYP4A11	0.08627966666666669	0.17160399999999998	0.026837666666666666	0.14515466666666665	0.061313666666666676	0.08243166666666668
ENSG00000186377|CYP4X1	ENSG00000186377	CYP4X1	9.620596666666666	7.4169686666666665	10.956672	10.837938666666666	11.611846666666665	9.615479
ENSG00000186160|CYP4Z1	ENSG00000186160	CYP4Z1	0.018570333333333335	0.05481666666666667	0.138299	0.03372033333333333	0.156115	0.18844266666666667
ENSG00000162365|CYP4A22	ENSG00000162365	CYP4A22	0.0	0.03909166666666667	0.029921999999999994	0.07195633333333334	0.037602000000000003	0.02512
ENSG00000162366|PDZK1IP1	ENSG00000162366	PDZK1IP1	0.15856033333333333	0.1358383333333333	0.166727	0.24623966666666663	0.09811700000000001	0.06734866666666667
ENSG00000162367|TAL1	ENSG00000162367	TAL1	0.5391776666666667	0.5300646666666667	0.8480736666666667	0.5707166666666666	0.6187933333333334	0.477377
ENSG00000123473|STIL	ENSG00000123473	STIL	36.065825	33.014980333333334	57.02669266666667	30.40839866666666	38.637873000000006	46.31377833333334
ENSG00000162368|CMPK1	ENSG00000162368	CMPK1	122.441975	126.44570300000002	132.80738799999997	139.58682599999997	122.09857566666666	122.160962
ENSG00000186790|FOXE3	ENSG00000186790	FOXE3	0.162021	0.2257826666666667	0.26539466666666667	0.16287333333333331	0.27272266666666667	0.029782666666666666
ENSG00000186564|FOXD2	ENSG00000186564	FOXD2	1.314001	1.59971	2.397631666666667	1.1889956666666668	1.2844573333333333	1.4008626666666666
ENSG00000269113|TRABD2B	ENSG00000269113	TRABD2B	0.6477719999999999	0.8351576666666666	0.7258123333333333	0.739974	0.5910046666666666	0.4945463333333333
ENSG00000117834|SLC5A9	ENSG00000117834	SLC5A9	0.010607666666666668	0.06350166666666666	0.013514333333333335	0.044772	0.0074396666666666665	0.009290666666666668
