Unnamed: 0	EDF1Δ EM120/UN	EDF1Δ EM30/UN	EDF1Δ effect on EM120	EDF1Δ effect on EM30	UN, EDF1Δ/WT	WT EM120/UN	WT EM30/UN
ENSG00000095564|BTAF1	0.31232240837322495	0.65754952728761	0.8589114044621551	0.20839239942730103	0.00552032066191167	0.670393192058085	0.260034568640792
ENSG00000095574|IKZF5	0.06483797484795902	0.355222688023014	0.6724871040539872	0.0573076851392772	0.0135907050179823	0.535372253551774	0.146747818865393
ENSG00000095596|CYP26A1	0.521484841102573	0.171014602005901	0.940335278508262	0.9252963907972671	0.739129637044506	0.7182564914595981	0.18122891998154897
ENSG00000095637|SORBS1	0.7966907094223051	0.799057724155463	0.9303313578666469	0.181259937565212	3.22017300805104e-09	0.587448921410442	0.138022136486905
ENSG00000095739|BAMBI	4.2170335431224096e-26	7.672662573500721e-06	0.22396743567158103	0.508371849379024	3.96869783537273e-07	5.699571233883419e-50	0.000863879657929283
ENSG00000095777|MYO3A	0.379222603310193	0.949348937815431	0.8736636563573392	0.24886053525277899	0.413273924890357	0.720083941601578	0.14173562174180498
ENSG00000095787|WAC	0.0253976200912312	0.6340243314781879	0.368841686338841	0.22940830474298	9.9579670466737e-06	0.8932939150039859	0.309927230339541
ENSG00000095794|CREM	0.9979370071498	0.382133676217424	0.753502017527778	0.271448347735244	0.000926692487349236	0.46382494282452397	0.64741601221511
ENSG00000095906|NUBP2	0.15015060424190899	0.61640875108347	0.448696743972129	0.0674296676030661	0.204302516298332	0.8638541359626	0.0823844915035181
ENSG00000095951|HIVEP1	0.000600298991743925	0.15685769808503	0.62245929279461	0.0249608577059572	0.10918656447607002	0.056666209065544995	0.15100529498270499
ENSG00000096060|FKBP5	0.254880280146841	0.00045697529139222	0.869899395086062	0.0029045205139941396	0.0147075561410733	0.5834577505059201	0.5160438704444871
ENSG00000096063|SRPK1	0.722835124808869	0.89197059270493	0.861971084448376	0.46283882683357397	0.829175300559825	0.959823648022379	0.19727726480320604
ENSG00000096070|BRPF3	0.00238309950370374	0.12410561769629	0.872180078038961	0.807626707619697	0.542290557171426	0.00019599258579198	0.22242920418188103
ENSG00000096080|MRPS18A	0.786371577807752	0.9562505465992099	0.8652576744178629	0.132147060873163	0.41055963321198	0.911165968684953	0.0593126907487672
ENSG00000096092|TMEM14A	0.266835383280934	0.6971744199157529	0.543977298625463	0.5881397290437971	0.410655913204222	0.8416886077520992	0.17968016753047197
ENSG00000096093|EFHC1	0.8340636818701391	0.241072201533787	0.803559878521877	0.0162856583515846	0.530309281312861	0.750147159443327	0.0691986858560401
ENSG00000096384|HSP90AB1	9.543935132787278e-08	0.953574641429165	0.572339678873041	0.7886238853993979	0.11340124434663199	4.87504920720225e-13	0.610473919533818
ENSG00000096401|CDC5L	0.236760366039006	0.832748608642004	0.34251683431409197	0.8412948013610161	0.88539553389296	0.517212873341599	0.5282742784426739
ENSG00000096433|ITPR3	0.251450884786529	0.96104373004536	0.7763385691906189	0.8114291712335769	0.5113467395463921	0.75575898469098	0.7826315403986991
ENSG00000096654|ZNF184	3.89161418723174e-08	0.0873357358956056	0.7251766268804659	0.27507219539121996	0.781633468544487	1.73924805377694e-05	0.8222049236199741
ENSG00000096696|DSP	0.007754152975576621	0.0148533254264887	0.909656536947984	0.26606514967586	0.0110298778735342	0.00137897626318967	0.418026870432522
ENSG00000096717|SIRT1	1.37541876535054e-08	0.8412400220146391	0.9982725697934101	0.851671122626609	0.00231283157732891	5.07370973968687e-09	0.545726892415174
ENSG00000096746|HNRNPH3	0.29945173434005895	0.7860310812899121	0.0708056281365953	0.822263733081998	0.32293071803932105	0.0286859081336838	0.451033189305351
ENSG00000096872|IFT74	0.880318349703628	0.285432726711454	0.680963699230171	0.466105489270476	0.47365811378508704	0.47440200632281393	0.90117813921544
ENSG00000096968|JAK2	0.0686038257763358	0.22904570409257102	0.9169415598096099	0.26606514967586	0.850825432255174	0.0237037858302969	0.8370786198587521
ENSG00000097007|ABL1	0.108446909350705	0.789936107509332	0.925712733326072	0.66427640559736	0.6393610153522379	0.224877390408026	0.286576009837441
ENSG00000097021|ACOT7	0.15977663298117498	0.28986456826073803	0.8003894949631859	0.138185540916345	0.329612853668348	0.0222939863479326	0.429775808246253
ENSG00000097033|SH3GLB1	0.584533625484423	0.7654742476923299	0.707009940279622	0.11302162042032901	0.264441719859707	0.810330289766724	0.0944210773158918
ENSG00000097046|CDC7	0.149722044776027	0.94334131192858	0.9015547677918639	0.881299847120333	0.483116875987074	0.0543157054370565	0.912831518559685
ENSG00000097096|SYDE2	5.7319983143929296e-11	0.110024066286106	0.639213969456051	0.14648973534856	0.0418451504648357	2.5824285319707104e-07	0.8076903950295999
ENSG00000099139|PCSK5	0.0015766040643774	0.796919714280367	0.865667810269586	0.42993338458086794	0.49105148448342706	0.0109069542505372	0.124703633438127
ENSG00000099194|SCD	0.6969011912255789	0.0794541731729403	0.972848551974033	0.00132038283622833	0.00133071442841897	0.800531288667467	0.0255826107911543
ENSG00000099203|TMED1	0.591948752320264	0.7023350402948629	0.6688933658621751	0.105520798290239	0.717957776801468	0.7323961160048149	0.103646413322119
ENSG00000099204|ABLIM1	0.0503412151345506	0.7483669404546991	0.444963963003555	0.9872001379633599	3.8910281843983e-12	0.8845205621972572	0.631308726025348
ENSG00000099219|ERMP1	0.00745151404543127	0.35349026254728205	0.9732383337889621	0.0361170738004364	0.724491392417005	0.004464547035754001	0.0944210773158918
ENSG00000099246|RAB18	0.9542082113562791	0.11826636932971699	0.596038915436688	0.27262584307737	0.00680859441639048	0.185796078043783	0.904861358553382
ENSG00000099250|NRP1	0.0867392367154505	0.49164337286971704	0.968185022439744	0.22714025905143898	1.17360901122223e-19	0.0462344405651241	0.42702544385030605
ENSG00000099282|TSPAN15	0.256484238951237	0.11116470918474	0.9661376708423071	0.0565707994641244	0.0347640789351227	0.185483999694557	0.41120499441217995
ENSG00000099284|H2AFY2	0.0470937050201477	0.417491722814716	0.9661376708423071	0.218481141415811	0.0237747541871464	0.0255865345828066	0.48995392282215705
ENSG00000099290|WASHC2A	0.8596837914014459	0.619705640517611	0.39098711774338296	0.8164493393582242	1.65357396377319e-16	0.0993314927845779	0.7823292921907561
ENSG00000099308|MAST3	0.10002819997323	0.12919622007954598	0.982418540226235	0.400405981387055	0.0821646551207692	0.103939895653175	0.6763440343554421
ENSG00000099326|MZF1	0.426338775208609	0.24320885040442802	0.21495900622814104	0.255509984189478	0.215772467995212	0.136959949141433	0.819641776492095
ENSG00000099331|MYO9B	0.9055794552375391	0.7043848192721059	0.8081911475028829	0.7372233601372041	0.282673167423057	0.4649524270857511	0.9994237668427319
ENSG00000099341|PSMD8	0.571288826967209	0.00300556539574063	0.670256281109146	0.000149409418967128	0.5613275410109649	0.0774161280869583	0.0487385663419037
ENSG00000099364|FBXL19	0.0233846942604743	0.4984952167292371	0.441444942618327	0.0822550383560341	0.31289191773441805	0.753401572120972	0.139224182671031
ENSG00000099381|SETD1A	0.33902362514046996	0.639657176166388	0.812968679918302	0.547843605203323	0.881823076549225	0.0855764749196931	0.127980367721468
ENSG00000099385|BCL7C	0.111262429995644	0.788739159192352	0.963918291899775	0.420683222094749	0.013474350445578001	0.186946416071388	0.458246442106714
ENSG00000099622|CIRBP	0.44843030460371003	0.9683818848401969	0.14466067816872197	0.8257769656897691	0.15623455168015699	0.0535238743429744	0.7930768368926949
ENSG00000099624|ATP5F1D	0.0233064279969551	0.6079997260457309	0.41950089392158896	0.40344934562970897	0.6787663642069038	0.791216362779477	0.6281064183313101
ENSG00000099625|CBARP	0.57618073406394	0.176158837052882	0.625361598332515	0.0089955597119095	0.9318896021271921	0.664724407278894	0.0539381835661614
ENSG00000099783|HNRNPM	0.11837472168832099	0.0305080329879739	0.05361023080933099	0.317615495951562	0.18898569270735302	2.4165569362743696e-09	0.4729568299568371
ENSG00000099795|NDUFB7	0.18860787496520395	0.40301644739540204	0.8783890456571222	0.0484619379131516	0.331827591809496	0.454281105005043	0.10706984895177
ENSG00000099797|TECR	0.290639000873523	0.6448523018646191	0.9892618922379441	0.9452982270651891	0.812187997207553	0.337382096330416	0.6382314325295451
ENSG00000099800|TIMM13	0.353738256029966	0.9633774108545309	0.9507527261673009	0.574981813937028	0.559460289038718	0.252922515569602	0.45776263885398905
ENSG00000099804|CDC34	0.5904243495511979	0.8140714200169828	0.792053595129212	0.40162623243744894	0.8755317893162629	0.191530260766166	0.40242607138377795
ENSG00000099810|MTAP	0.0312853164359825	0.699226451014172	0.465584318065811	0.176120126000558	0.255691209810409	0.761517215750306	0.193223537164757
ENSG00000099814|CEP170B	0.238812203447835	0.351474994416811	0.59790994312779	0.16018689508400197	0.3908683818476161	0.9683674529712629	0.417067739871316
ENSG00000099817|POLR2E	0.118074009736842	0.526291307124056	0.7466229007786909	0.0897315259464383	0.833321845450037	0.569793396182527	0.14206961581367
ENSG00000099821|POLRMT	0.37609399569634994	0.9931961737276159	0.49530181792293104	0.23867404567630604	0.43242768075466903	0.626347106474236	0.104125769723494
ENSG00000099822|HCN2	0.59470617420437	0.9828898034678281	0.64825743141412	0.0813542815926427	0.0120501857160508	0.066049980409913	0.0244936302582738
ENSG00000099849|RASSF7	0.445437021902362	0.641860234682896	0.179588465170391	0.0374595727357994	0.0938666855735178	0.0912167865786842	0.0404193774757224
ENSG00000099860|GADD45B	6.42386576125458e-28	0.0020188230963341302	0.38356868269027294	0.20876927108359303	0.433760593879196	1.3711421102992699e-43	7.72404801748202e-09
ENSG00000099864|PALM	0.0444859058927251	0.30114895353643	0.324538420016777	0.0329509082864814	0.000111019225926301	0.920546680722917	0.103539716090896
ENSG00000099875|MKNK2	0.15263198282283802	0.521004115495201	0.617533692416273	0.0654670509906551	0.6130254261218101	0.8809957242891892	0.10303666351751199
ENSG00000099889|ARVCF	0.29304253902045396	0.8854195282800721	0.145045592141807	0.161342587774111	0.0462369793443887	0.113487738189526	0.102387772850112
ENSG00000099899|TRMT2A	0.0142255161673435	0.593725758576652	0.0546929509378299	0.9206916859697671	8.837519224856569e-05	0.36876958493679607	0.607979483017251
ENSG00000099901|RANBP1	0.662522078772284	0.150256872481111	0.15392317518275303	0.00314193492335218	0.0372791691104174	0.0226186913939115	0.0265144294856879
ENSG00000099904|ZDHHC8	0.0808399988255612	0.7063179214780679	0.0705230717705699	0.346279093962323	0.26262455292468107	0.16192464162990802	0.431745827670243
ENSG00000099910|KLHL22	0.39954429356454796	0.40457384039771793	0.993819086468807	0.9490252729963571	0.0607844831380244	0.422104481462063	0.395467388422971
ENSG00000099917|MED15	0.00723732552584922	0.29358667280724104	0.7267896476493492	0.45416268859322795	0.233177761423019	0.12153386684371802	0.92680518829523
ENSG00000099940|SNAP29	0.9898416255811259	0.9991304209228941	0.610095551387249	0.121510092848744	0.0301023310148146	0.24709490415451502	0.0422548031411933
ENSG00000099942|CRKL	0.004903378914122371	0.0105714806577734	0.891148484507473	0.00348354304278624	0.32498785623728804	0.000557166512470362	0.183156460256025
ENSG00000099949|LZTR1	0.610376521007843	0.477802995559819	0.948892896824129	0.977693097511553	0.679816872401334	0.479716942261753	0.421183197142315
ENSG00000099954|CECR2	0.13367310435674098	0.9870270254960541	0.985441290708584	0.752977292726962	0.413219568182944	0.11591911405927499	0.608424746575696
ENSG00000099956|SMARCB1	0.369010284454884	0.9395859956890871	0.9999788190698871	0.8901339613381779	0.7594001918649571	0.391099598716875	0.736728943869093
ENSG00000099958|DERL3	0.09610738237225198	0.9228957676534342	0.9299081394705879	0.8449943477859231	0.7981906171057571	0.21015618873296302	0.89003897195325
ENSG00000099968|BCL2L13	0.6526254201031011	0.6833629348832572	0.5041514999549861	0.62512707562472	0.10201390952360001	0.0278469163300781	0.8707578401357371
ENSG00000099974|DDTL	0.22764000617592603	0.0009646718934016301	0.0044598434464582105	0.00032251411178795897	0.0471963326824668	0.00040888050252973	0.12446229463436098
ENSG00000099977|DDT	0.259743218735976	0.0540241804815542	0.0029394284764282397	0.000259884357370244	0.00016571378720338102	0.000121054614366529	0.00755576041069419
ENSG00000099991|CABIN1	0.49003464190100104	0.701988111307458	0.9599533422152859	0.665031225370638	0.793418447491665	0.6404295057656669	0.9086047740423371
ENSG00000099992|TBC1D10A	0.5359288446914711	0.765107119245119	0.9700629999831379	0.277076064831986	0.598814583359838	0.476288706743526	0.282900588973527
ENSG00000099995|SF3A1	0.717652311276483	0.980393037203366	0.572880274239199	0.40089563619075796	0.0297880291168168	0.0625755396861217	0.247143450143403
ENSG00000099999|RNF215	0.0152315071414087	0.102470756809456	0.9339048510348029	0.122228963929513	0.0595907759712711	0.0591709264739222	0.7166743125003959
ENSG00000100003|SEC14L2	0.7763463772183878	0.661124110269251	0.859578532142838	0.1976913235359	0.128030939206838	0.908649313551537	0.245574199546172
ENSG00000100014|SPECC1L	0.0264576180289594	0.887285883002869	0.6467650185286751	0.252170273820664	2.9158178892626e-05	0.000202516081629773	0.179501789002569
ENSG00000100023|PPIL2	0.7514560819127729	0.941532750326194	0.9800105836105841	0.686593528238218	0.9802812105310559	0.7057672861624259	0.639124209976085
ENSG00000100027|YPEL1	0.480406871741284	0.820925336807811	0.6933963833958411	0.960899470123717	0.47856862773625797	0.8730848277356429	0.7025073267658191
ENSG00000100028|SNRPD3	0.38076576263566597	0.523412968323669	0.6129629038393989	0.45404455354006795	0.7302170930848029	0.0186083681217625	0.0647895925739532
ENSG00000100029|PES1	0.6050819614984361	0.578338567437529	0.0749588391687811	0.960688462379857	0.250699175662552	0.0056142793479557794	0.541184181589986
ENSG00000100030|MAPK1	0.7511990316161411	0.0930198768634018	0.9509869171125971	0.0078738118044276	0.617699173520687	0.620279858367123	0.0880835633425738
ENSG00000100034|PPM1F	1.26907123250956e-06	0.311752461522582	0.9568721641741109	0.0618676044909124	0.26564450679301393	3.53794884054756e-07	0.183156460256025
ENSG00000100038|TOP3B	0.141855599453471	0.484830589216349	0.984589162123779	0.662480741708178	0.8356843033632271	0.17571630458749898	0.126930769486326
ENSG00000100056|ESS2	0.839234679738021	0.720968692596624	0.7247268013381178	0.0256764312998468	0.214054735832127	0.269219656558357	0.0164683194518403
ENSG00000100065|CARD10	0.841836497666609	0.79141425389787	0.8114945399295519	0.0419137335450848	0.630538995021944	0.7554523016316239	0.0233618914510406
ENSG00000100068|LRP5L	0.0025913799027027	0.39836441301365705	0.45831863200033396	0.605049413474294	0.7369460868765629	0.34580272256193295	0.0769413972803108
ENSG00000100075|SLC25A1	0.541241025091008	0.9786078902871941	0.15312584046048802	0.564121564095545	6.669481424374561e-05	8.36913509132131e-05	0.35731662882855497
ENSG00000100077|GRK3	0.9915071398738821	0.945735375332624	0.991325523605832	0.605985320523518	0.5572126976699611	0.989339920812802	0.371444243038793
ENSG00000100083|GGA1	0.8415463532859151	0.9375599512620071	0.860387156488131	0.22888430494662	0.704446769993493	0.8535356443662929	0.130878973954718
ENSG00000100084|HIRA	0.9596135045964069	0.588586118599722	0.8853740067809659	0.250064957149708	0.9296285403504001	0.7815356578505089	0.38313809315756997
ENSG00000100092|SH3BP1	0.0389629223665774	0.546691393717345	0.611540870457812	0.928293705570772	0.779762597897823	0.5530873711114611	0.36906729534744603
ENSG00000100099|HPS4	0.652495684182097	0.6472503205969139	0.7564612320235358	0.11972178738743999	0.5418283157731171	0.18817938681871302	0.1425486862983
ENSG00000100104|SRRD	0.0803150421321176	0.0045252359801414704	0.107232349420032	0.000780175843797679	0.0032990844075526603	0.269194899891503	0.10912539340620502
ENSG00000100105|PATZ1	0.8465784429545641	0.978982905159407	0.0953001608234639	0.139029959162414	0.0494688883262002	0.00231070880976183	0.0587226458535584
ENSG00000100106|TRIOBP	0.36246527211296603	0.9921803748132	0.7888154449165301	0.502881286644864	0.0217613922018015	0.8761466537034871	0.33740196866670696
ENSG00000100109|TFIP11	0.12435208585554701	0.537675353873686	0.903346961461382	0.00797920516952076	0.7474483613410129	0.29828256113874896	0.007042692980003
ENSG00000100116|GCAT	0.7775722629380479	0.186395972773077	0.7111378820689941	0.19739711561726897	0.0674016107194893	0.629058866298595	0.7746622622579291
ENSG00000100124|ANKRD54	0.0055318401916672295	0.8578909286977221	0.266255412812374	0.724921060371033	0.9586593950945089	0.833050402262392	0.40702481455558204
ENSG00000100129|EIF3L	0.50649377561079	0.0131593470583006	0.24898528156181898	0.000168561799218647	0.005216163346129211	0.13519768861453998	0.0211109952585716
ENSG00000100138|SNU13	0.778046232219908	0.00015732828775872801	0.0005792358341384481	1.8321271062394e-05	0.00155030793837107	2.26623878123109e-08	0.0574878429769119
ENSG00000100139|MICALL1	0.25930178762916	0.6088863337112779	0.7759982599836279	0.29348863784305895	0.27997286703519797	0.7691833154582891	0.44291743915303794
ENSG00000100142|POLR2F	0.213784563055025	0.0784965727130336	0.30094984456895396	0.0881729399974049	0.592715637023668	7.70111097334922e-05	0.662995094728645
ENSG00000100147|CCDC134	0.950956292783332	0.381881846781705	0.698000037162254	0.756908739222372	0.539091950295391	0.323689566028028	0.607888993853667
ENSG00000100150|DEPDC5	0.000203689636596155	0.599921683241113	0.85873595667897	0.8412948013610161	0.400272349367295	1.1425653078605199e-05	0.311773089437153
ENSG00000100151|PICK1	0.29100257132082397	0.311655383494067	0.47027142936760097	0.829110457542301	0.607630823636968	0.6807694354205022	0.430832933536279
ENSG00000100154|TTC28	0.8606283202329741	0.888070014439774	0.754302429278751	0.44505724718939704	0.838605722627611	0.32782983369740804	0.38638102558081
ENSG00000100162|CENPM	0.871290197406629	0.868934218134197	0.8664969338800509	0.7372233601372041	0.9576105708330821	0.8385372772401171	0.434333452932187
ENSG00000100167|SEPT3	0.0101607008685615	0.71202928488814	0.9282934121114159	0.485796457245512	0.0286269479828849	0.0368827128880747	0.634394576873396
ENSG00000100196|KDELR3	0.7383335573024822	0.431378535690482	0.754409208832596	0.0344996050290366	0.0882421824247369	0.22783187133518104	0.0695083170660812
ENSG00000100201|DDX17	0.33893836396212196	0.9224783697500201	0.8916794998704399	0.154736521526767	0.7535867367531041	0.640820911451539	0.043214744776117
ENSG00000100207|TCF20	0.7336119784877281	0.594993110659751	0.9209731076233431	0.97678669728351	0.9387790569962041	0.532943017700658	0.463916113056955
ENSG00000100209|HSCB	0.27327675755628	0.31036318553815695	0.604710876865644	0.18500672962174602	0.0451452684743295	0.9510678100303499	0.540692410880389
ENSG00000100211|CBY1	0.835951156543075	0.6566946206193249	0.7442868811588159	0.0598992691075502	0.0178885463743635	0.634137234343764	0.06463532497079
ENSG00000100216|TOMM22	0.0186554833850607	0.584148360757683	0.813164920195183	0.38569145810416994	0.27706054270599395	0.130620058363267	0.621785454042332
ENSG00000100219|XBP1	0.3910730088283811	0.8226310944847921	0.968337101983837	0.18558952575064303	8.30813531520343e-06	0.532943017700658	0.0412822443321072
ENSG00000100220|RTCB	0.97942355485811	0.791942678583875	0.11428230977335499	0.4691067902302621	0.19516288540362697	0.0009535562225452221	0.5215008612536071
ENSG00000100221|JOSD1	0.7519918732303141	0.32397994102029903	0.6323149955703921	0.0503186071957013	0.136688139895992	0.512875320063186	0.1429136754784
ENSG00000100225|FBXO7	0.710221457243488	0.0106255070712386	0.6855434110670889	0.00121646636856621	0.31686681481876194	0.648050181203739	0.0952330240620254
ENSG00000100226|GTPBP1	0.9902257565462191	0.877513224066155	0.926872260074587	0.45299501988289	0.49141657801938	0.8355354590618141	0.406302610052178
ENSG00000100227|POLDIP3	0.9917276988276149	0.44874006305686803	0.939615242338511	0.7879441551387819	0.809892735287205	0.861944279825096	0.17450093937576502
ENSG00000100228|RAB36	0.633066635884811	0.16711013904188501	0.740032102447823	0.26959090715837	0.00013296961133914799	0.18814034033434499	0.9198633472785089
ENSG00000100234|TIMP3	0.506514327960085	0.879980346096723	0.520052892197397	0.198344920436716	7.6786222770028e-05	0.0172033139394493	0.139377594488754
ENSG00000100239|PPP6R2	0.541578563755995	0.9543965741030171	0.9093306354755729	0.834415593520074	0.8719538547308969	0.331831413081483	0.8259683833827031
ENSG00000100241|SBF1	4.82417002948215e-09	0.8524513440757909	0.779665311360289	0.6167005300553089	0.579076639963479	1.3003383622639601e-06	0.6622493057194351
ENSG00000100242|SUN2	0.000290905497649792	0.62711330953562	0.38301634627223297	0.0830977604654012	0.22699354747803	0.219771046908965	0.0997189909741346
ENSG00000100243|CYB5R3	0.134096142064823	0.9786078902871941	0.765543795368816	0.801856834254437	0.30568518520403604	0.0116683271687481	0.7408226177948041
ENSG00000100246|DNAL4	0.21880237187635299	0.803762136127975	0.607420964739764	0.984010531909353	0.00419934629752647	0.982974152642331	0.728418422318171
ENSG00000100258|LMF2	0.9209116864057271	0.0237477800202656	0.870634909264303	0.007360577545250309	0.648401770525946	0.798263748644579	0.19197152127375502
ENSG00000100263|RHBDD3	0.512251453066507	0.6079997260457309	0.29705448026920395	0.0390610955213401	0.0184515946238615	0.182384497059673	0.0482194894944846
ENSG00000100266|PACSIN2	0.900420312481148	0.7055879615891371	0.9892618922379441	0.587487678347211	0.7617841854250799	0.9378310236843801	0.17909309894010897
ENSG00000100271|TTLL1	0.207520623743053	0.681355496253845	0.671894920686419	0.804815504918987	0.20295520732925001	0.0186046722608968	0.9024479009355479
ENSG00000100280|AP1B1	0.5525444147254921	0.396233728571387	0.8003894949631859	0.36360290291514097	0.0656229306739776	0.177343083902305	0.80286732728926
ENSG00000100281|HMGXB4	0.59470617420437	0.979100487395007	0.46904332808347904	0.184580959153957	0.2149399376114	0.0148805396574099	0.0695083170660812
ENSG00000100284|TOM1	0.90567419006356	0.8820476468652679	0.9982725697934101	0.36470599697334105	0.717220726682775	0.9101352742710541	0.29426862693594796
ENSG00000100288|CHKB	0.0043936714164313	0.38040156858045293	0.8019323136122959	0.6051197406663871	0.962049704477773	0.0514640426826368	0.8286318013030111
ENSG00000100292|HMOX1	0.27721029114719603	0.121936365107644	0.7436712133026929	0.0113884019274463	0.291603063516452	0.8638541359626	0.0946050986218743
ENSG00000100294|MCAT	8.22278389689607e-07	0.0083368088170341	7.19953355351154e-05	0.00283160617549718	2.1277812149187697e-05	0.196374221388132	0.18579877114647797
ENSG00000100296|THOC5	0.9270006819615481	0.270222879156002	0.207462383777436	0.645280941430087	0.0492193831195351	0.0130385748456352	0.609914287034991
ENSG00000100297|MCM5	0.9584954591567719	0.8527638830680029	0.9398275908426601	0.644449661917583	0.274080186233345	0.807466139796443	0.31673416844455105
ENSG00000100299|ARSA	0.25969582641066297	0.48285363997047603	0.9209731076233431	0.367847052038766	0.938427174135236	0.476288706743526	0.7091895853927299
ENSG00000100304|TTLL12	0.7982812233551558	0.43674445549408203	0.5685302106768609	0.391581817524686	0.312443593460427	0.34344795751033097	0.799840222247249
ENSG00000100307|CBX7	0.947615654723327	0.7086789079514809	0.7169700439480879	0.989875688293265	0.20956987249352899	0.34100211537454406	0.621785454042332
ENSG00000100316|RPL3	0.10766219466319099	0.251703515545171	0.9892618922379441	0.615923492696473	0.259025737150111	0.12539072950962898	0.6240078690658709
ENSG00000100319|ZMAT5	0.27205638975472	0.9694612429632329	0.9113054632475459	0.4581176558771429	0.282209083233629	0.550171496634463	0.318526776801929
ENSG00000100320|RBFOX2	0.0010561636949539802	0.547939515363745	0.707353593623127	0.827892455656595	0.208533094998658	0.040402155199759	0.25625978522681103
ENSG00000100321|SYNGR1	0.00799747047980306	0.273214504753305	0.5724327849570129	0.0587919239573052	0.0703215131900757	0.340970899327106	0.19998958887685
ENSG00000100324|TAB1	0.678085852033754	0.932315320703318	0.38551133401476206	0.24764164258915303	0.0124478831499498	0.193189670703317	0.0886031060969448
ENSG00000100325|ASCC2	0.7489019482869879	0.899450899956355	0.7916366956796078	0.572577000429413	0.6466112264114089	0.81143569288184	0.28886533723262997
ENSG00000100330|MTMR3	0.49657502633289097	0.6254457603376751	0.6469278746814581	0.399205474982818	0.8361230672420749	0.0463672100509474	0.0691736180669993
ENSG00000100335|MIEF1	0.759410634208558	0.8490708031852041	0.341648203446468	0.47435858956493393	0.495575606217938	0.10500724587630801	0.18008657200445302
ENSG00000100344|PNPLA3	0.143918369355738	0.3610177947750829	0.54697218710352	0.8468045575598142	0.200087692548645	0.00141188168130352	0.183632085697903
ENSG00000100345|MYH9	0.5611170088921971	0.270186642969534	0.516955434808686	0.23669239184584195	0.7588956111052478	0.0185407138553669	0.718066014088706
ENSG00000100347|SAMM50	0.0585729921419863	0.76558310560059	0.89481592159015	0.868923920862917	0.543511178560091	0.174915716655356	0.890446838677893
ENSG00000100348|TXN2	0.478606105763048	0.985159603003046	0.962452992713614	0.8037991615909972	0.781768529479277	0.622627159848437	0.7357938920188629
ENSG00000100350|FOXRED2	0.624117883553817	0.12795169975191803	0.500191434075603	0.0010333752700493	0.0028449090892580303	0.38759876091141404	0.0104399769844774
ENSG00000100353|EIF3D	0.6559005889379	0.0547928515408753	0.13179649790427	0.0017764635872645602	0.00129211454847611	0.0161847651696317	0.0457345459364733
ENSG00000100354|TNRC6B	0.25271686073067	0.7243889802519681	0.62095200599585	0.7403346246000061	0.008694140797016279	0.98785492355997	0.981907255411673
ENSG00000100359|SGSM3	0.6693916977737622	0.9683818848401969	0.9440841025760959	0.7119728652598829	0.898929501124088	0.8511708224502622	0.5311137257912639
ENSG00000100360|IFT27	0.6693916977737622	0.435957825264813	0.5926893327784271	0.0895527250279463	0.566530589933751	0.0709707274437816	0.18536656912935198
ENSG00000100364|KIAA0930	0.11788181161355199	0.9241329562449649	0.87044799783141	0.46966494142488896	0.304825453497018	0.336160403561292	0.37659821393749393
ENSG00000100372|SLC25A17	0.6948579745131961	0.022207192096904	0.462856805620519	0.151811782318177	0.552669382227197	0.0232091718230314	0.814333760381919
ENSG00000100376|FAM118A	0.99132663195438	0.739881732719125	0.5598477711546469	0.19080926232796103	0.12494043018508098	0.17613752003523997	0.192996202515031
ENSG00000100379|KCTD17	0.28303137347151097	0.5933836365557309	0.9115433002003179	0.317615495951562	0.072644902510905	0.158351881693001	0.497653360173617
ENSG00000100380|ST13	0.0966665128852807	0.827442291755282	0.0945393797673713	0.46283882683357397	0.5815345709221129	1.88211190087167e-08	0.163110904433666
ENSG00000100387|RBX1	0.24820970374390602	0.576373954798131	0.5732077624521689	0.940940473486297	0.230235076907125	0.9145995631160458	0.577068865654298
ENSG00000100393|EP300	0.00131240661092627	0.458232319459855	0.7235166921003309	0.0631316992259917	0.0115037390611238	0.03990903754821701	0.118756969590525
ENSG00000100395|L3MBTL2	0.35545451941484896	0.41844137771072404	0.6500097518107739	0.8129503806775892	0.592019361847188	0.0234601531681908	0.17450093937576502
ENSG00000100401|RANGAP1	0.399381145994807	0.9182690172175841	0.526070212500211	0.26032260075893104	0.988477646746316	0.651051845101452	0.16800671329848402
ENSG00000100403|ZC3H7B	0.17048565250245198	0.666593022165989	0.84109033458189	0.16190666311994198	0.616524203840067	0.493670231193941	0.189934281791728
ENSG00000100410|PHF5A	0.248563669730293	0.8052111839245641	0.15746998663919798	0.5274830231527999	0.6452763254359979	0.163382194027783	0.592441218643956
ENSG00000100412|ACO2	0.182508527479662	0.9627052082283071	0.582739828964007	0.5158778708112111	0.0937699824278194	0.9862741954935391	0.38689572102154607
ENSG00000100413|POLR3H	0.487800673081935	0.853425828909647	0.669947229929575	0.7487977776835979	0.538050086538478	0.0548474434604369	0.843134598993403
ENSG00000100416|TRMU	0.120397752796959	0.9573302632933791	0.6309830230944371	0.0489215283450204	0.610220835452516	0.7933714199253009	0.0129123550326528
ENSG00000100417|PMM1	0.320091836153602	0.999591148243217	0.582739828964007	0.337941793526987	0.4892314643042271	0.845072917492567	0.177246390403776
ENSG00000100418|DESI1	0.43637285490701294	0.34479422525804804	0.390200086008838	0.0162856583515846	0.017082301049468	0.376936369047001	0.0453523462019064
