Unnamed: 0	EDF1Δ EM120/UN	EDF1Δ EM30/UN	EDF1Δ effect on EM120	EDF1Δ effect on EM30	UN, EDF1Δ/WT	WT EM120/UN	WT EM30/UN
ENSG00000065183|WDR3	0.12273465968545401	-0.0645335865744916	0.25741247903875003	0.0393364382629127	-0.0921695620610661	-0.13467781935329598	-0.103870024837404
ENSG00000065243|PKN2	0.171899303068708	0.0894303442618975	-0.0222756162860914	0.34107218190484695	-0.0810411403124488	0.19417491935479897	-0.25164183764294895
ENSG00000065268|WDR18	-0.24049760664236802	-0.12443830106972101	-0.0771624235821761	-0.344182028142074	0.10982786018866199	-0.16333518306019199	0.21974372707235298
ENSG00000065308|TRAM2	0.0200971191528562	0.154212955662023	0.13897651913803197	0.47136326938037204	-0.313467082391515	-0.11887939998517599	-0.317150313718349
ENSG00000065320|NTN1	-0.8165592647851201	-0.14586887645542598	-0.143736351534299	-0.18561698302243299	-0.309433607122887	-0.672822913250822	0.0397481065670074
ENSG00000065328|MCM10	0.22421603732578602	0.0375424261535148	-0.0634720479751085	-0.15579426758109802	-0.6579170041829361	0.28768808530089396	0.193336693734613
ENSG00000065361|ERBB3	-0.0327289404633375	0.146723441028072	0.33522498418126195	-0.0608897848730711	-0.500551472915152	-0.36795392464459903	0.207613225901143
ENSG00000065413|ANKRD44	0.30200857920497903	0.152259266779746	0.298109393479117	0.20001543866733898	-0.0924536706704379	0.0038991857258620396	-0.0477561718875932
ENSG00000065427|KARS	-0.0503241941890982	0.0187427627734021	0.23058321111185998	0.145386241756042	-0.0212821024285166	-0.28090740530095804	-0.12664347898264
ENSG00000065457|ADAT1	0.27618407036310805	0.24513962513090598	0.043208790506672	0.453157358448164	0.160331724735049	0.23297527985643599	-0.20801773331725698
ENSG00000065485|PDIA5	0.20200637067468397	-0.12775192439732	0.48508763567439006	-0.35744323720314003	0.10097992659375801	-0.283081264999706	0.229691312805821
ENSG00000065491|TBC1D22B	0.35800025812015296	0.373183042660258	0.0827330067751323	0.16716866523376198	-0.0447622647011248	0.27526725134502	0.206014377426496
ENSG00000065518|NDUFB4	0.420421214057519	0.7598359454695709	1.12399114800907	1.7091205555266398	-0.834129058141494	-0.703569933951551	-0.9492846100570691
ENSG00000065526|SPEN	0.433963977172226	-0.132388772811789	-0.0148323683991856	0.00449353997216381	-0.36641975261701004	0.44879634557141207	-0.13688231278395302
ENSG00000065534|MYLK	-0.18071697094268602	-0.09321476331132902	-0.21683714970237802	-0.0431091747542911	0.264783645710335	0.0361201787596918	-0.05010558855703799
ENSG00000065548|ZC3H15	-0.0178056052297711	-0.41287942805978706	0.280583431302216	-0.372664800263297	0.0358809210807205	-0.298389036531987	-0.0402146277964899
ENSG00000065559|MAP2K4	0.22658853416608804	0.358763812124193	0.14946448998929002	0.729409852900476	-0.195103624927685	0.0771240441767982	-0.370646040776283
ENSG00000065600|TMEM206	0.0324975250038384	0.193416365130549	-0.249400425765341	0.00108306802907977	0.47860938539754905	0.28189795076918	0.19233329710146901
ENSG00000065609|SNAP91	-0.248851347289453	-0.198473705867946	0.0249106370464683	0.090182515244261	0.600362904136962	-0.273761984335921	-0.288656221112207
ENSG00000065613|SLK	0.0016931370961931	-0.143935271380189	0.217037737361203	0.0398628334151194	-0.6759383212213922	-0.21534460026501	-0.183798104795308
ENSG00000065615|CYB5R4	-0.12039638390102099	-0.256100019419754	-0.12122515642411201	-0.272648046213465	0.252262516164986	0.0008287725230915281	0.0165480267937111
ENSG00000065665|SEC61A2	0.0507033768342482	0.19914252894807602	-0.338825279890737	0.249662943806047	-0.14493672739085	0.38952865672498505	-0.0505204148579706
ENSG00000065675|PRKCQ	0.295373063157369	0.20295829184716396	0.30971958366430796	0.251124422472851	-0.546638899995	-0.0143465205069389	-0.0481661306256867
ENSG00000065802|ASB1	-0.279857060755364	0.178946430232356	-0.0548289413505614	0.0385115546599842	0.0788806507947876	-0.225028119404803	0.140434875572372
ENSG00000065809|FAM107B	0.156194707378668	0.250139651565629	0.35969861455015795	0.6831256128604649	-0.613627588765119	-0.20350390717149	-0.43298596129483496
ENSG00000065833|ME1	-0.0118579655082575	0.23453971484007802	0.0205313199384708	0.700811445019114	-0.288360830420493	-0.0323892854467283	-0.46627173017903706
ENSG00000065882|TBC1D1	0.0281529025203937	0.138252026044012	0.209962301999087	0.25734040389741103	-0.44667251679949105	-0.181809399478693	-0.119088377853399
ENSG00000065883|CDK13	0.116150386217285	-0.187976232110552	0.0225580694302855	-0.14687653986500399	0.0683624131864346	0.0935923167869992	-0.0410996922455484
ENSG00000065911|MTHFD2	-0.289103749327727	-0.0187856182465984	-0.286198244912697	0.0204738794530534	0.145782678842815	-0.00290550441503037	-0.0392594976996518
ENSG00000065923|SLC9A7	-0.22221462527536298	-0.0965819705214729	0.0731313261678013	0.102564781410944	-0.0164188566780611	-0.295345951443165	-0.19914675193241702
ENSG00000065970|FOXJ2	0.0976175934242031	-0.12114659879048599	-0.122178582078526	-0.413481825837373	0.217966437036121	0.21979617550272898	0.29233522704688697
ENSG00000065978|YBX1	-0.4275640758739939	-0.249792058309267	0.065247103004542	-0.307394774231411	0.18286893513672103	-0.492811178878536	0.0576027159221434
ENSG00000065989|PDE4A	0.233577019968776	0.06383682389789	-0.0168508801934776	0.10330691310991601	-0.29034811606163696	0.250427900162254	-0.0394700892120258
ENSG00000066027|PPP2R5A	0.117842069791226	0.183698964514513	0.0355441952752002	0.406009438311053	-0.414209460221464	0.0822978745160257	-0.22231047379654
ENSG00000066044|ELAVL1	-0.206696179972633	0.166823046181614	0.0431615635439087	0.60612549046487	-0.20989147115698104	-0.24985774351654197	-0.439302444283256
ENSG00000066084|DIP2B	0.168058844180436	0.27179541139430197	0.0473601651166607	0.48918972568708896	-0.334091102873052	0.120698679063776	-0.21739431429278697
ENSG00000066117|SMARCD1	0.250479066116602	0.36347809990006297	0.539552256891495	0.7985349428323341	-0.37038150681084203	-0.289073190774893	-0.435056842932271
ENSG00000066135|KDM4A	0.24498142283451396	0.23006692949879198	0.0882016380846114	0.118843822096316	-0.11410540584588198	0.156779784749903	0.111223107402476
ENSG00000066136|NFYC	0.19944173383473396	0.20372690356488396	0.291752132318611	0.46060256471673294	-0.17051693970938903	-0.0923103984838775	-0.256875661151849
ENSG00000066230|SLC9A3	0.0250783173111471	-0.20682396705726103	0.396045325495757	-0.0935964764550646	0.0284542557648356	-0.37096700818461004	-0.113227490602196
ENSG00000066248|NGEF	-0.36498881425330393	-0.35778826760745297	-0.19800214694887	-0.426194886573947	0.719695765616581	-0.16698666730443398	0.0684066189664946
ENSG00000066279|ASPM	0.0561204602016006	-0.23942986518854997	0.281633383674137	0.347976058348331	-0.35974160431248003	-0.22551292347253601	-0.587405923536881
ENSG00000066322|ELOVL1	-0.0968642072147188	0.0696297715233094	-0.0991703362764131	-0.22121552431389702	-0.0936316615350748	0.0023061290616943	0.290845295837206
ENSG00000066379|ZNRD1	0.18439723179585502	0.247679422784512	0.315303731026319	-0.0763606757900168	-0.004539368643277771	-0.13090649923046402	0.324040098574529
ENSG00000066422|ZBTB11	0.5439482213956679	-0.0244137076856745	0.163298251640671	0.0704578156389934	-0.145368047575214	0.38064996975499704	-0.0948715233246679
ENSG00000066427|ATXN3	0.0799288718839665	0.0191321186239968	0.215966494862563	0.0795791379006872	0.0454665210765335	-0.13603762297859698	-0.0604470192766904
ENSG00000066455|GOLGA5	0.227864595990702	0.0701509098386383	0.319113552030424	0.236266241491988	0.0174742088758817	-0.0912489560397214	-0.16611533165335002
ENSG00000066468|FGFR2	0.48641810154161796	0.13905319482876902	0.359446139797424	0.176790689963459	-1.0340627953166701	0.126971961744194	-0.0377374951346902
ENSG00000066557|LRRC40	0.17968003872255606	-0.0509884639060428	0.5904074733007291	0.18280844443305203	-0.30201459518444	-0.41072743457817296	-0.233796908339095
ENSG00000066583|ISOC1	0.23244919022997	0.310328082042675	0.6675822376943951	0.737018353252787	-0.43609707182602897	-0.435133047464425	-0.42669027121011205
ENSG00000066629|EML1	0.0441846115016659	0.10123690095480399	0.108062385271052	0.0993734065984238	-0.251290579482698	-0.0638777737693865	0.0018634943563799699
ENSG00000066651|TRMT11	0.118805846308471	-0.0264468416251589	0.161271154974482	-0.00425398121479072	-0.0285641932356301	-0.0424653086660114	-0.0221928604103682
ENSG00000066654|THUMPD1	0.630688415158715	0.11095014894334698	0.508151107725752	0.299075523847506	-0.162393694188257	0.12253730743296301	-0.18812537490416
ENSG00000066697|MSANTD3	-0.29592095112513206	-0.28118871025325104	0.18325311137722197	-0.155583860689241	0.22154667755893498	-0.479174062502354	-0.12560484956401
ENSG00000066735|KIF26A	-0.41481644766630205	-0.27059693801789897	-0.16787926288956198	-0.505194062390302	0.16940598191535902	-0.24693718477674104	0.23459712437240302
ENSG00000066739|ATG2B	0.276303163375698	0.292388115870218	0.131727825555006	0.617112157909341	-0.24076425638560803	0.14457533782069198	-0.324724042039123
ENSG00000066777|ARFGEF1	0.157515565109741	-0.122144916076592	0.120212427203961	0.18302383356787	-0.273591829680659	0.0373031379057791	-0.305168749644462
ENSG00000066827|ZFAT	0.19278246456870102	0.0204500535556028	-0.0947654291286063	-0.14798308615422198	0.16485807869720498	0.287547893697307	0.16843313970982499
ENSG00000066855|MTFR1	-0.24707416642658497	0.0903560255479741	-0.364003586130508	-0.0251239797870632	0.264738429075729	0.116929419703922	0.11548000533503698
ENSG00000066923|STAG3	-0.280644957128563	-0.09396697413714598	-0.28707012972790397	-0.24609819875334804	0.35632751087394604	0.00642517259934133	0.15213122461620202
ENSG00000066926|FECH	-0.129433092890086	0.137113580344406	0.118269410622177	0.420166029409004	0.12198067976935699	-0.247702503512263	-0.28305244906459803
ENSG00000066933|MYO9A	0.25079090068245297	0.10433716279380399	0.11023922849260301	0.28208948156405	-0.183812762849962	0.14055167218985098	-0.17775231877024497
ENSG00000067057|PFKP	-0.20821460209677103	-0.00892267025616885	0.0619462151089827	-0.0182409055336898	-0.711634242659813	-0.270160817205753	0.00931823527752099
ENSG00000067064|IDI1	0.198151915769355	-0.0700876575636567	-0.0218013844099212	0.0882749495521249	0.314464762873828	0.21995330017927603	-0.15836260711578198
ENSG00000067082|KLF6	0.840583961980991	0.526826550998603	-0.5253648311457	-0.0155406937951269	-0.16654210528264599	1.36594879312669	0.54236724479373
ENSG00000067113|PLPP1	0.21216070181448002	0.211591636920923	0.381212358223508	0.6966477685244431	-0.49765594391254103	-0.16905165640902803	-0.48505613160352
ENSG00000067141|NEO1	-0.10391652387228802	0.276386060563983	-0.14723867099938198	0.607973825107889	-0.29465763106583304	0.0433221471270939	-0.331587764543906
ENSG00000067167|TRAM1	-0.103203069908436	0.128248382013078	0.23378146850839399	0.32044666380221604	-0.055915938996818	-0.33698453841683	-0.19219828178913803
ENSG00000067177|PHKA1	-0.0330273052410883	0.172616924171222	-0.0488985944606028	0.270787868330352	0.18902516199026898	0.0158712892195145	-0.0981709441591299
ENSG00000067182|TNFRSF1A	0.0480757181865163	0.43513688790401794	0.17416140077963502	0.6722301607095361	-0.20493779622354702	-0.126085682593119	-0.23709327280551803
ENSG00000067191|CACNB1	0.08839559097545599	-0.319246443380451	-0.328602570826302	-1.1661256605699	0.7206703827633529	0.41699816180175797	0.846879217189452
ENSG00000067208|EVI5	-0.0336504287878461	-0.193431297503873	-0.384359903222245	-0.10283364122145901	0.00548542700022183	0.35070947443439804	-0.0905976562824137
ENSG00000067221|STOML1	-0.247294829538561	-0.24933934219974802	-0.929406004596005	-1.09345070427013	0.799030955290088	0.682111175057444	0.8441113620703821
ENSG00000067225|PKM	-0.5534893349694731	-0.0729456145216042	-0.6272474020197889	-0.423125730513781	0.457944474872757	0.0737580670503156	0.35018011599217697
ENSG00000067248|DHX29	0.263007048070926	0.0669317835860745	0.125353898684813	0.315747724905223	-0.294819092079459	0.137653149386113	-0.24881594131914803
ENSG00000067334|DNTTIP2	0.202835308220833	-0.0581551912395926	0.228892780632221	-0.0301618065719021	0.0258442909738989	-0.0260574724113873	-0.0279933846676905
ENSG00000067365|METTL22	0.27024457243977495	0.193926036887468	-0.0315442051772921	0.058653485251389005	0.172642145964327	0.301788777617067	0.135272551636079
ENSG00000067369|TP53BP1	0.0046671319588976	-0.0539396204896266	-0.0370682717354909	-0.20984370895323398	0.016872945545697998	0.0417354036943885	0.155904088463608
ENSG00000067445|TRO	0.11555998907883301	0.341223858848883	0.46339113401973003	0.612336297556128	0.0446576390773867	-0.34783114494089806	-0.271112438707245
ENSG00000067533|RRP15	-0.0986124079504376	-0.36439193106256396	-0.09333789626557902	-0.5703157228311031	0.273118076608749	-0.00527451168485861	0.20592379176853898
ENSG00000067560|RHOA	-0.33167377608206	-0.0957450878373627	-0.17081737325080898	-0.0356748691099871	0.0992471015644067	-0.160856402831251	-0.0600702187273755
ENSG00000067596|DHX8	0.12534196071370401	0.0465937178141454	0.144983561812921	0.0233832683496704	-0.151254801828207	-0.0196416010992169	0.023210449464475
ENSG00000067606|PRKCZ	0.226988760618454	0.17239761599409603	0.23643152804800197	0.0135685099260318	-0.370830664783812	-0.0094427674295484	0.158829106068064
ENSG00000067704|IARS2	-0.0978159826756769	0.0820807724274484	0.0997214840749064	0.281616359091336	-0.0593083440750212	-0.197537466750583	-0.199535586663888
ENSG00000067829|IDH3G	-0.21624725591890498	-0.0559053484000705	-0.0099390048254414	-0.16968640821052303	-0.0866679768797586	-0.20630825109346398	0.113781059810453
ENSG00000067836|ROGDI	-0.443846253752393	-0.153248884518561	-0.577169057025176	-0.74668639981674	0.8321494482511109	0.133322803272783	0.5934375152981789
ENSG00000067840|PDZD4	-0.7443711043863199	-0.743798075046068	-0.19637365623432998	-1.2015032891532902	0.85910008382947	-0.54799744815199	0.45770521410721793
ENSG00000067842|ATP2B3	-0.17143118309911098	0.024860516667534	0.254790477187858	-0.5816541212105251	1.2863134466811101	-0.426221660286969	0.6065146378780589
ENSG00000067900|ROCK1	-0.0428443712966866	-0.315765713562415	-0.0742612447779089	-0.274522092172809	0.40874887483618605	0.0314168734812224	-0.0412436213896056
ENSG00000067955|CBFB	-0.0597567156966556	-0.0114314465023937	0.17873531786105898	0.0689156343504027	0.129490961188574	-0.238492033557715	-0.0803470808527965
ENSG00000067992|PDK3	-0.225853835539179	0.10833767939283198	-0.063309282947659	0.5864420597933989	-0.33404844906352604	-0.16254455259151998	-0.47810438040056696
ENSG00000068001|HYAL2	0.167278415022859	0.0692464184710018	0.348615795122778	0.23753809840162304	-0.0310481075935511	-0.18133738009991898	-0.16829167993062102
ENSG00000068024|HDAC4	-0.11875079003592301	-0.0855938379412758	0.100331943037217	-0.0797298614461398	-0.0125633390569115	-0.21908273307314002	-0.00586397649513596
ENSG00000068028|RASSF1	0.9347501010017	0.0915360925945497	-0.182106734207302	-0.9403611833483709	0.0628661953721159	1.116856835209	1.03189727594292
ENSG00000068078|FGFR3	0.7130174232441899	0.202447214818995	0.0215001281011098	-0.0601100296139187	-0.252624880330968	0.6915172951430799	0.26255724443291395
ENSG00000068097|HEATR6	0.635057493830825	0.381934217323113	0.372678030584229	0.5617710935221171	-0.25013129056303895	0.262379463246597	-0.179836876199004
ENSG00000068120|COASY	-0.0876748926109594	0.27425134839015597	-0.18542351947589103	0.185167951342328	0.0105690374916449	0.0977486268649316	0.0890833970478274
ENSG00000068137|PLEKHH3	-0.198523534112495	-0.119659011818348	-0.85856825861681	-0.9666471374298531	0.8401926092490579	0.660044724504315	0.8469881256115059
ENSG00000068305|MEF2A	0.16802871032541403	0.17617770818179604	-0.0723392449302185	0.35856846069337894	0.0686385930051754	0.240367955255633	-0.18239075251158302
ENSG00000068308|OTUD5	-0.23057486031560998	-0.0991744193459841	-0.0700062675237975	-0.234110076800573	0.020020512124858995	-0.16056859279181301	0.134935657454588
ENSG00000068323|TFE3	-0.19745240761236701	-0.18917545681803	-0.1020006899604	-0.215079958986921	-0.244365556752216	-0.0954517176519668	0.0259045021688904
ENSG00000068354|TBC1D25	0.0104661608542161	0.112291419929996	0.12137150079161599	-0.0010011240329438	-0.16276063144607	-0.1109053399374	0.11329254396294
ENSG00000068366|ACSL4	0.0137266799179701	0.0948638972114967	0.0515680924219864	0.40500220861012504	-0.20854180415254	-0.0378414125040163	-0.31013831139862796
ENSG00000068383|INPP5A	-0.0345490316001731	0.141115297518328	-0.00427567862206887	0.26317635448307103	-0.612392168189695	-0.0302733529781042	-0.12206105696474301
ENSG00000068394|GPKOW	0.0357857747114971	0.0433374329032562	0.0757276002029727	-0.173741252523745	0.0597259277045453	-0.0399418254914756	0.217078685427001
ENSG00000068400|GRIPAP1	-0.0997140761702433	-0.31998506886811795	0.20334975615143802	-0.5607233400372921	0.0788121058209344	-0.303063832321682	0.24073827116917398
ENSG00000068438|FTSJ1	0.00614586060036202	0.216209047696101	-0.0253979233978712	0.30721666195109004	-0.0782958542073537	0.0315437839982332	-0.0910076142549887
ENSG00000068489|PRR11	-0.136630575787525	0.035050188881427004	0.46040098903888	0.6818928412377528	-0.7771782380907181	-0.5970315648264051	-0.6468426523563261
ENSG00000068615|REEP1	-0.5072946666441009	0.0215547203799281	0.278102495975623	0.40978954951804897	-0.13279926739696402	-0.7853971626197241	-0.388234829138121
ENSG00000068650|ATP11A	-0.100410267934364	-0.071744783152621	0.0763954004391323	0.0999766778576168	-0.19246438273823802	-0.176805668373496	-0.171721461010238
ENSG00000068654|POLR1A	0.0820564111083713	0.0974880558122102	0.0599325608125872	0.296935698129526	-0.269215289090363	0.0221238502957841	-0.19944764231731602
ENSG00000068697|LAPTM4A	-0.00795176417162703	0.23926462052014197	0.27678200293439603	0.673771017112266	-0.423413583260704	-0.284733767106023	-0.434506396592125
ENSG00000068724|TTC7A	-0.0123868345509603	-0.29874570358287	-0.254517343106784	-0.5592165113874069	-0.0625519931896267	0.24213050855582396	0.260470807804537
ENSG00000068745|IP6K2	0.0842950113328612	0.0492671305902402	-0.20859975623824	-0.286254713702803	0.144899072938911	0.292894767571101	0.33552184429304405
ENSG00000068784|SRBD1	0.38729395999611	-0.134708545248713	0.20362834375602695	-0.190677228110612	0.149759459068203	0.18366561624008398	0.0559686828618985
ENSG00000068796|KIF2A	-0.0436848068035785	-0.233624884573072	0.011556527658606002	-0.0779645274809878	-0.106811667000188	-0.0552413344621846	-0.155660357092084
ENSG00000068878|PSME4	0.3572250960110371	0.245725481858555	0.17529954794881197	0.625166891786668	-0.47069733042537704	0.18192554806222502	-0.379441409928113
ENSG00000068885|IFT80	-0.016962946408668998	-0.225200090074401	0.021752037173470004	-0.04781444897816099	0.538879764835511	-0.038714983582139	-0.17738564109623997
ENSG00000068903|SIRT2	-0.190602719168659	0.0993249595360505	0.0976289182171393	0.0345587475661794	0.150263246934278	-0.28823163738579805	0.0647662119698711
ENSG00000068912|ERLEC1	-0.362463769393683	-0.177523470493463	-0.110150508254557	-0.37170695502872897	0.154983458536027	-0.252313261139127	0.19418348453526602
ENSG00000069011|PITX1	0.0294002739301571	0.192258766820434	0.0110430794311589	0.0483674631966588	0.0234397274004149	0.0183571944989982	0.143891303623775
ENSG00000069020|MAST4	0.370099569912096	0.0167997224323583	-0.0839094747268606	-0.20692806187911303	-0.28908600618431607	0.454009044638957	0.22372778431147103
ENSG00000069188|SDK2	0.0586670535525027	0.052074523432729	0.0910824781278995	0.0678548682031758	-0.0867349557106786	-0.0324154245753968	-0.0157803447704469
ENSG00000069248|NUP133	0.204493584025136	0.35943555078213496	0.11955916838666301	0.76067647111647	-0.173752913697954	0.0849344156384734	-0.40124092033433506
ENSG00000069275|NUCKS1	-0.34432118203174	-0.38030288254103206	-0.08678728274405399	-0.40230634653126895	0.337425775522374	-0.257533899287686	0.0220034639902366
ENSG00000069329|VPS35	-0.143426953792375	0.0954918889828423	-0.0993298125867794	0.363304138553115	0.198176193475654	-0.0440971412055952	-0.267812249570273
ENSG00000069345|DNAJA2	-0.0340529007056986	-0.19332031402482897	0.139385375289679	-0.21020099479057602	0.10965415195281901	-0.173438275995378	0.0168806807657472
ENSG00000069424|KCNAB2	-0.8968075093465191	-0.605518404967955	-0.7850406344892991	-0.9062223893127109	0.12194333528347301	-0.11176687485721999	0.30070398434475604
ENSG00000069431|ABCC9	-0.16010967973284698	-0.6600440342666539	0.36879182356210405	-0.324849413659279	-0.315298768419811	-0.528901503294951	-0.335194620607374
ENSG00000069493|CLEC2D	-0.0354168814756853	-0.0817833105138126	-0.16254922406211098	-0.0291162851804077	0.378440293525391	0.127132342586426	-0.0526670253334048
ENSG00000069509|FUNDC1	-0.16754177713058	0.00505177960797515	-0.325371222291414	-0.0493067918731083	0.556751905292389	0.157829445160834	0.0543585714810834
ENSG00000069667|RORA	0.6983681881922329	0.297360580593463	0.312067999410546	0.39917754845748904	-0.462378314094325	0.38630018878168704	-0.101816967864026
ENSG00000069702|TGFBR3	0.15761388105471202	0.38275653196445897	0.0930223351192492	0.5891741870165239	-0.739600854495799	0.0645915459354633	-0.206417655052065
ENSG00000069849|ATP1B3	0.0349849607463261	0.35241514315324	0.10554573235567899	0.948704361905822	-0.294792476314818	-0.0705607716093527	-0.596289218752582
ENSG00000069869|NEDD4	0.0793577257134629	0.00520236668975217	0.110784463784771	0.230578261081682	-0.17807257842327398	-0.0314267380713084	-0.22537589439192998
ENSG00000069943|PIGB	0.319997211529013	0.260139344512952	0.56821149246721	0.36543277514966793	-0.39371365645379997	-0.248214280938197	-0.105293430636716
ENSG00000069956|MAPK6	-0.13249603244207	-0.0286227745850906	-0.0809697145781222	0.156083750160263	-0.0384251487205421	-0.0515263178639481	-0.184706524745353
ENSG00000069966|GNB5	-0.105849552354545	0.0504054896180904	0.0782855170082351	0.0446182868785908	0.0379229202596678	-0.18413506936278	0.00578720273949959
ENSG00000069974|RAB27A	-0.30621525700710805	-0.39362724599017096	0.0287156500118523	-0.379780227117985	0.405482327795562	-0.33493090701896	-0.0138470188721857
ENSG00000069998|HDHD5	-0.132424688454774	0.0947050366999264	-0.24705602361157297	-0.128322053855133	0.119691633064002	0.11463133515679902	0.22302709055505998
ENSG00000070010|UFD1	-0.10301240962960699	0.188584892904227	0.0242923283547285	0.39774252359592893	-0.16154652155831198	-0.127304737984335	-0.209157630691703
ENSG00000070018|LRP6	0.22914467910736802	0.0589598589207031	0.0999569349895554	0.26151089269392	-0.100055533245148	0.129187744117813	-0.20255103377321698
ENSG00000070047|PHRF1	0.0160912930457227	-0.292365906780729	-0.10632844210531699	-0.770322821537302	0.178488888889231	0.12241973515104	0.477956914756573
ENSG00000070061|ELP1	-0.120859630250828	0.0944941761152199	-0.122561213052938	0.201339922691995	0.1542991256127	0.00170158280210915	-0.106845746576775
ENSG00000070081|NUCB2	-0.33739648762117697	-0.42615129337326796	0.0768625746281982	-0.25672945413164	0.315215612003135	-0.414259062249375	-0.16942183924162696
ENSG00000070087|PFN2	-0.21623339175009898	0.10512257264926801	-0.11915565916806599	0.143449333106812	0.13618707908981598	-0.0970777325820329	-0.0383267604575436
ENSG00000070159|PTPN3	0.202969971298614	0.22748004237628003	0.21299979212265197	0.47364742943005705	-0.34910818837513996	-0.0100298208240382	-0.246167387053776
ENSG00000070182|SPTB	-0.299758241550233	-0.28812677244178897	0.0649890622398165	-0.463704681924351	0.20953421553915097	-0.36474730379004905	0.175577909482562
ENSG00000070214|SLC44A1	0.127293095875192	0.33362291306389397	0.346250425399438	0.961836638087751	-0.39800047447625	-0.21895732952424501	-0.6282137250238571
ENSG00000070269|TMEM260	0.242064156231202	0.239343276845263	0.118809280057893	0.430506168147622	-0.28658220200893	0.12325487617331	-0.19116289130236
ENSG00000070366|SMG6	0.161721352186759	-0.0217617593266641	-0.139751514491324	-0.21852827508790199	0.240631563339256	0.301472866678084	0.196766515761238
ENSG00000070367|EXOC5	0.0056527392820844	-0.264484868732195	0.226352809848229	0.0543528723879934	-0.0877787540109979	-0.220700070566145	-0.318837741120188
ENSG00000070371|CLTCL1	0.49859174737104	0.39059006127683105	-0.0786305789293162	0.34671273725677304	-0.0300565245632342	0.577222326300356	0.0438773240200586
ENSG00000070413|DGCR2	-0.14762789452951502	0.0823433698973196	-0.16204977487242903	-0.146069501072372	0.15386517688808898	0.0144218803429145	0.22841287096969198
ENSG00000070423|AC004156.1	-0.0998924901598236	-0.17339821438910297	0.0148139586654404	-0.209210189681037	-0.078528036251961	-0.11470644882526401	0.0358119752919343
ENSG00000070444|MNT	-0.124254430641503	-0.167532883067111	-0.0994294903551068	-0.475556054908189	-0.0975314525058088	-0.0248249402863965	0.30802317184107797
ENSG00000070476|ZXDC	0.43007392771446795	0.345239466184596	-0.0165400207579566	0.42857702075525894	-0.00450422558558799	0.44661394847242497	-0.0833375545706629
ENSG00000070495|JMJD6	0.0036472823269267604	-0.149982807338115	-0.138779614793202	-0.5554166270092479	0.0760461712802148	0.142426897120129	0.405433819671133
ENSG00000070501|POLB	0.182886271976894	0.161187954889395	-0.00598440335461027	0.21067150103261703	-0.13784093481497198	0.188870675331505	-0.0494835461432218
ENSG00000070540|WIPI1	0.167455249674306	0.28566396594388394	0.49131254572036	0.467666325187609	-0.45377045845915104	-0.32385729604605396	-0.18200235924372501
ENSG00000070610|GBA2	0.0960620645018812	0.360843668856282	-0.0680065436480488	0.539188215505058	-0.14483415777563902	0.16406860814993	-0.178344546648776
ENSG00000070614|NDST1	-0.336205915069234	0.0985747792455528	0.00708161430070375	0.20926037805899603	-0.0139543750478569	-0.343287529369937	-0.110685598813444
ENSG00000070669|ASNS	0.0143275725164553	0.353363702183755	0.19986955861588698	1.01341118620894	0.273303749667352	-0.185541986099432	-0.660047484025183
ENSG00000070718|AP3M2	0.45997368379103293	0.325684280074915	-0.31486518060569896	-0.0277628871267269	0.39569008438342695	0.774838864396731	0.35344716720164204
ENSG00000070756|PABPC1	-0.345252296609759	-0.0177484120527634	-0.17171805022114703	0.24247868788013802	-0.0608335531454073	-0.17353424638861303	-0.260227099932901
ENSG00000070759|TESK2	0.346228109428609	0.341219187104012	0.124216273609649	0.314462213110997	-0.75277955230727	0.22201183581896	0.0267569739930144
ENSG00000070761|CFAP20	0.539545585771534	0.242462726267303	0.6214707825426761	0.522066479072221	-0.0919922828949813	-0.0819251967711417	-0.279603752804917
ENSG00000070770|CSNK2A2	-0.12147386830762599	-0.0391956430772323	-0.13249742933175598	0.134272070122666	0.16494286779365697	0.0110235610241304	-0.173467713199899
ENSG00000070778|AL162171.1	0.327025722491224	0.152494790389337	-0.0936815750309839	0.131340669258117	-0.283104652712105	0.42070729752220704	0.0211541211312204
ENSG00000070785|EIF2B3	0.12928547647352	0.14635488630548	0.336286655081423	0.342040994057324	-0.193859815450042	-0.20700117860790399	-0.195686107751844
ENSG00000070814|TCOF1	-0.171747576002836	-0.348870254411767	0.145645160496196	-0.548702470240414	0.0970582305795373	-0.317392736499032	0.19983221582864702
ENSG00000070831|CDC42	-0.10883699430653399	0.11106653742082401	0.0762581808869928	0.636209300004247	-0.40457517402675397	-0.185095175193526	-0.525142762583423
ENSG00000070882|OSBPL3	0.160191081632786	0.10553990829113301	0.0639348171898385	0.235586691380876	-0.10403708059812199	0.0962562644429472	-0.13004678308974302
ENSG00000070950|RAD18	0.0202266594719015	-0.0632378836058286	-0.125825678596036	0.158424403850975	-0.00120376975116574	0.14605233806793802	-0.22166228745680303
ENSG00000070961|ATP2B1	0.005539998560876271	-0.17549817704771803	-0.0464517936854883	-0.11219205446897401	-0.00854836487781309	0.0519917922463646	-0.0633061225787439
ENSG00000071051|NCK2	-0.10215096226116599	-0.0418931241781163	0.024310924629230003	-0.263608264251431	0.131137733922642	-0.126461886890396	0.22171514007331503
ENSG00000071054|MAP4K4	-0.24952088465718303	-0.330506611772448	0.0159262850688944	-0.36675109998574706	0.0444292644472954	-0.265447169726078	0.0362444882132991
